,Código Ponto,Data Coleta,Coliformes Termotolerantes,pH,"DBO (5, 20)",Nitrogênio Total,Fósforo Total,Temperatura da Água,Turbidez,Sólido Total,Oxigênio Dissolvido,q1,q2,q3,q4,q5,q6,q7,q8,q9,WQI
461,RGDE02030,2017-07-11,10.0,6.46,3.0,3.56,0.03,16.33,2.92,100.0,6.34,66.5,78.84024227999976,69.05834354704467,74.79521423999999,91.82543522846287,94,92.69547159999999,85.47,75.52515138158446,78.9107975874273
462,BILL02500,2017-08-09,2.5,7.55,3.0,1.82,0.09,18.57,22.9,138.0,8.68,86.66900970948674,92.03826249999997,69.05834354704467,86.14568315999999,77.58147101163756,94,58.82347750000001,81.938128,99.15353318750104,83.9662330826484
463,BILL02100,2017-08-09,96.25,7.22,3.0,2.02,0.11,18.17,16.8,142.0,6.83,40.408683814425785,92.41616200000016,69.05834354704467,84.74681436,73.34260784157883,94,65.96856,81.383568,85.05571507449099,73.0941844263856
464,BILL02030,2017-08-09,280.0,7.19,4.0,2.33,0.19,17.96,8.29,154.0,7.14,30.569113150832845,92.34581049999997,61.04912732152012,82.62693051,58.5800449692425,94,80.630034775,80.23782,87.61365810386147,68.8838859104661
465,BITQ00100,2017-08-09,6.25,7.65,3.0,1.61,0.06,18.54,20.8,124.0,7.48,73.33801941897349,91.50686250000012,69.05834354704467,87.64083339,84.40350905802433,94,60.96616,83.604912,90.78476144643439,81.80178321502443
466,BILL02900,2017-08-09,2.5,7.47,3.0,1.07,0.05,18.08,16.8,156.0,8.78,86.66900970948674,92.32377450000024,69.05834354704467,91.60939490999999,86.80831644495646,94,65.96856,79.95948,99.10867508099466,86.08297712896511
467,BIRP00500,2017-08-09,3875.0,7.32,3.0,0.5,0.02,17.8,2.17,100.0,8.86,12.964456742362913,92.524632,69.05834354704467,95.991975,94.44170660639645,94,94.553860975,85.47,98.95101401447326,67.86708389660896
468,RGDE02900,2017-08-10,8.75,7.16,3.0,0.85,0.03,17.95,1.59,100.0,8.02,68.4427302237525,92.25800800000002,69.05834354704467,93.27736275,91.82543522846287,94,96.020135775,85.47,94.429737563925,86.00238372388834
469,RGDE02030,2017-08-10,230.0,7.16,3.0,1.1,0.07,16.53,34.8,100.0,5.74,32.26509738195843,92.25800800000002,69.05834354704467,91.384239,82.06532084774574,94,48.33769821123568,85.47,66.10419904394281,67.54214451188821
470,RGDE02200,2017-08-10,15.0,7.47,4.0,1.17,0.35,17.79,4.86,100.0,10.05,61.23916860831322,92.32377450000024,61.04912732152012,90.86101651000001,38.402770102686006,94,88.0854399,85.47,91.78452765424503,75.48401677789862
471,RGDE02030,2017-09-19,51.25,6.78,3.0,0.91,0.09,22.5,7.2,100.0,6.8,46.9440975923338,87.27636771999994,69.05834354704467,92.81952579,77.58147101163756,94,82.90296,85.47,89.73150461547932,77.7410185237805
472,BILL02500,2017-09-28,1.25,9.16,5.0,1.71,0.12,23.3,32.3,140.0,10.24,96.75351456423012,40.68000000000001,53.96880022441068,86.92549219,71.31083424732728,94,50.33631362535268,81.66520000000001,81.0594881212806,71.50611543280111
473,BITQ00100,2017-09-28,2.5,9.07,6.0,2.04,0.09,23.16,18.8,142.0,10.82,86.66900970948674,43.109999999999985,48.14661825589101,84.60827344,77.58147101163756,94,63.31636,81.383568,75.65693703499963,70.87350123542356
474,BILL02100,2017-09-28,26.25,7.76,7.0,2.3,0.27,23.09,39.8,158.0,7.09,54.47349400851173,90.69836800000007,43.283734664856375,82.829511,46.78892351374837,94,44.57538306780371,79.68114,93.01387718973864,68.20354706242013
475,RGDE02200,2017-09-28,100.0,8.07,4.0,1.84,0.09,22.5,10.6,100.0,7.72,40.02972,86.88,61.04912732152012,86.00469503999999,77.58147101163756,94,76.10959,85.47,97.83865347646032,74.95205334142341
476,BILL02030,2017-09-28,130.0,7.36,10.0,4.75,0.37,23.06,50.5,162.0,5.53,37.48203354330077,92.51372800000001,32.03195988088193,68.09911875,37.45413481124664,94,37.47887936937874,79.12446,75.33653455002988,57.20213299040192
477,RGDE02900,2017-09-28,32.5,9.09,3.0,1.28,0.03,23.0,2.6,100.0,9.07,52.0037710708613,42.56999999999999,69.05834354704467,90.04486655999999,91.82543522846287,94,93.48319000000001,85.47,91.75056675875695,74.42545987887794
478,BILL02030,2017-10-18,550.0,7.18,9.0,2.5,0.36,23.2,48.0,138.0,3.54,25.148819799101673,92.31848200000013,35.355694315978425,81.489375,37.92644773704576,94,39.02851596324658,81.938128,35.95898767424744,49.198519213147755
479,BILL02900,2017-10-18,1.25,8.55,3.0,1.08,0.04,23.1,5.4,102.0,8.7,96.75351456423012,75.54560740168097,69.05834354704467,91.53428176,89.28164110839506,94,86.85279,85.362448,94.42400451792182,87.31164591763756
480,BIRP00500,2017-10-18,1.25,7.95,3.0,0.54,0.02,23.1,2.6,100.0,8.44,96.75351456423012,88.7492625000001,69.05834354704467,95.67794044,94.44170660639645,94,93.48319000000001,85.47,96.18033102650102,90.73820672728164
481,BILL02100,2017-10-18,500.0,7.64,7.0,1.98,0.32,23.1,45.0,154.0,7.16,25.876419924596526,91.56872799999996,43.283734664856375,85.02463035999999,40.65733411912245,94,40.97288709107035,80.23782,93.6514546307045,60.071218043088614
482,BILL02500,2017-10-18,1.25,8.59,6.0,1.36,0.08,23.6,19.0,120.0,8.46,96.75351456423012,72.14720497776958,48.14661825589101,89.45595263999999,79.79190629637895,94,63.067750000000004,84.00280000000001,95.51506609738865,80.5940228688985
483,BITQ00100,2017-10-18,2.5,8.07,4.0,1.83,0.08,22.6,18.0,120.0,8.66,86.66900970948674,86.88,61.04912732152012,86.07515851000001,79.79190629637895,94,64.341,84.00280000000001,95.24422520124767,82.78267345065454
484,RGDE02200,2017-10-26,275.0,8.69,5.0,1.02,0.08,23.4,4.5,100.0,9.71,30.722273213649895,64.30507438193241,53.96880022441068,91.98587836,79.79190629637895,94,88.9194375,85.47,85.7868426965771,68.60390587252874
485,RGDE02030,2017-10-26,21375.0,6.34,3.0,1.8,0.14,20.0,27.0,100.0,4.25,6.559903831051585,74.9946934799998,69.05834354704467,86.286916,67.41458344187637,94,54.85089794421555,85.47,43.61214503742727,47.60533526713856
486,RGDE02900,2017-10-26,45.0,7.58,3.0,0.72,0.03,23.2,1.5,100.0,7.41,48.360003323394096,91.89920200000006,69.05834354704467,94.27689855999999,91.82543522846287,94,96.2499375,85.47,96.01035859860384,81.93185634516188
487,BILL02900,2017-11-16,1.25,9.23,3.0,0.71,0.02,23.6,7.1,100.0,10.21,96.75351456423012,38.78999999999999,69.05834354704467,94.35421419000001,94.44170660639645,94,83.11597750000001,85.47,80.83172505377422,78.91000513034045
488,BITQ00100,2017-11-16,58.75,9.08,5.0,1.84,0.08,23.9,30.0,162.0,10.31,45.48195841088793,42.84,53.96880022441068,86.00469503999999,79.79190629637895,94,52.24794487281279,79.12446,79.254485336117,64.68706148085832
489,BILL02100,2017-11-16,1450.0,7.99,12.0,1.85,0.28,24.1,45.0,160.0,8.24,18.45065910086396,88.24973050000006,26.280389353792813,85.93429275,45.49275335977689,94,40.97288709107035,79.4028,96.47017700177237,54.98036777845221
490,BIRP00500,2017-11-16,8.75,8.3,3.0,0.49,0.02,24.0,2.5,100.0,8.61,68.4427302237525,83.19999999999999,69.05834354704467,96.07063659,94.44170660639645,94,93.73093750000001,85.47,93.99867880163859,85.20207646531513
491,RGDE02900,2017-11-16,1.25,8.81,3.0,0.76,0.04,24.4,2.9,100.0,9.01,96.75351456423012,56.01136101477867,69.05834354704467,93.96824784,89.28164110839506,94,92.7444775,85.47,90.33209444284165,84.27003466233757
492,BILL02030,2017-11-16,2500.0,7.54,17.0,2.67,0.29,23.8,45.0,158.0,6.85,15.24800511905088,92.08073800000011,15.289817461847367,80.36950051000001,44.232490359504986,94,40.97288709107035,79.68114,91.69800590576673,49.972127668979596
493,BILL02500,2017-11-16,1.25,9.42,7.0,1.94,0.08,23.8,34.0,114.0,10.55,96.75351456423012,33.66,43.283734664856375,85.30342524,79.79190629637895,94,48.9684668604374,84.53435200000001,77.08343406587605,68.46692968764359
494,RGDE02200,2017-11-16,83.75,7.99,6.0,1.46,0.1,27.4,40.0,100.0,8.34,41.804774199407234,88.24973050000006,48.14661825589101,88.72531644,75.43227031038737,94,44.43113922405551,85.47,92.01475364913942,69.98664716524945
495,RGDE02030,2017-11-23,6875.0,6.45,3.0,0.93,0.07,19.3,8.2,100.0,4.15,10.37164216016864,78.5339882500001,69.05834354704467,92.66740290999999,82.06532084774574,94,80.81431,85.47,40.60185938772821,53.66907116992454
496,RGDE02900,2017-12-07,23.75,8.03,3.0,0.89,0.03,24.0,2.7,100.0,8.57,55.65219583056269,87.52000000000001,69.05834354704467,92.97189339,91.82543522846287,94,93.2361975,85.47,94.27613774339454,82.60403356596431
497,RGDE02030,2017-12-07,335.0,7.55,3.0,1.09,0.06,24.1,3.5,100.0,5.66,29.068770352378962,92.03826249999997,69.05834354704467,91.45922979,84.40350905802433,94,91.2874375,85.47,79.26768762424413,72.34487050630091
498,RGDE02200,2017-12-07,5.0,7.95,4.0,1.3,0.05,24.3,4.7,100.0,8.64,76.58450485474337,88.7492625000001,61.04912732152012,89.897271,86.80831644495646,94,88.45489750000002,85.47,93.40988428873072,84.48158456032952
499,BITQ00100,2017-12-14,1.25,7.06,4.0,1.5,0.05,25.0,16.0,132.0,5.64,96.75351456423012,91.8392980000001,61.04912732152012,88.434775,86.80831644495646,94,67.114,82.704688,80.39560583464976,83.4160391856506
500,BILL02100,2017-12-14,53.75,7.58,7.0,2.17,0.16,24.7,20.0,132.0,6.71,46.431322666584876,91.89920200000006,43.283734664856375,83.71372251,63.731214318419624,94,61.870000000000005,82.704688,91.43308428761453,70.69482150112286
501,BILL02030,2017-12-14,675.0,7.8,20.0,2.59,0.33,24.9,44.0,148.0,7.23,23.62723192253044,90.34620000000007,11.05032272730708,80.89429779,39.36744315348984,94,41.642303328121535,80.486448,96.46748932244694,51.52787981403776
502,BIRP00500,2017-12-14,10.0,7.99,3.0,0.63,0.01,23.3,4.2,100.0,7.9,66.5,88.24973050000006,69.05834354704467,94.97494171000001,97.1325202492914,94,89.62191,85.47,99.22046248708912,86.05994568032509
503,BILL02500,2017-12-14,1.25,8.29,6.0,1.61,0.06,25.6,18.0,110.0,7.81,96.75351456423012,83.36000000000001,48.14661825589101,87.64083339,84.40350905802433,94,64.341,84.8452,97.81326190621121,82.82812388654962
504,BILL02900,2017-12-14,1.25,8.03,3.0,0.84,0.02,23.6,8.5,100.0,7.57,96.75351456423012,87.52000000000001,69.05834354704467,93.35388304,94.44170660639645,94,80.20243749999999,85.47,97.88188831384669,89.52955199609971
505,BILL02500,2018-01-11,1.25,9.03,10.0,1.57,0.07,25.4,31.0,100.0,9.71,96.75351456423012,44.190000000000026,32.03195988088193,87.92868290999999,82.06532084774574,94,51.40803881923009,85.47,82.44111448643372,70.17155289682266
506,BILL02030,2018-01-11,2875.0,8.94,38.0,3.04,0.44,26.0,111.0,156.0,11.13,14.491383756788188,48.229146883558876,2.0,77.99324544,34.26020864620416,94,5.0,79.95948,50.0,27.748289105279678
507,BILL02100,2018-01-11,200.0,9.03,13.0,1.93,0.24,25.7,49.0,148.0,11.3,33.50208461977749,44.190000000000026,23.755338084711127,85.37327691,50.90325406456239,94,38.40111737561454,80.486448,50.0,49.30892587418756
508,RGDE02900,2018-01-11,20.0,6.9,7.0,0.69,0.02,25.0,2.8,100.0,7.71,57.70790534526126,89.75791299999992,43.283734664856375,94.50902898999999,94.44170660639645,94,92.98996,85.47,98.90248106157769,80.49486933574168
509,BITQ00100,2018-01-11,3.75,9.23,11.0,1.81,0.08,26.5,27.0,234.0,10.76,80.76995253112142,38.78999999999999,29.025276355720763,86.21626899,79.79190629637895,94,54.85089794421555,69.10422,50.0,60.14493246798455
510,BIRP00500,2018-01-11,17.5,8.12,6.0,0.71,0.02,25.6,3.3,100.0,8.33,59.33298193148171,86.08000000000001,48.14661825589101,94.35421419000001,94.44170660639645,94,91.7700975,85.47,94.23258835067942,80.52300181708426
511,RGDE02200,2018-01-11,51.25,8.7,8.0,1.14,0.06,27.1,7.5,100.0,9.24,46.9440975923338,63.56935695928578,39.0713132937054,91.08488764,84.40350905802433,94,82.2684375,85.47,84.20215324445383,70.35174214995952
512,BILL02900,2018-01-11,3.75,8.99,8.0,0.86,0.03,25.4,11.0,100.0,9.44,80.76995253112142,45.53259965855287,39.0713132937054,93.20090364,91.82543522846287,94,75.36775000000002,85.47,85.06318510595406,73.72233550682927
513,RGDE02030,2018-01-18,1575.0,6.86,4.0,0.77,0.06,25.8,7.3,100.0,6.97,17.938487860299553,88.97206468000002,61.04912732152012,93.89123810999999,84.40350905802433,94,82.6906975,85.47,95.14233672901261,67.9239260100476
514,RGDE02200,2018-03-07,48.75,9.2,3.0,1.11,0.06,27.8,7.2,100.0,10.69,47.485844068387266,39.60000000000002,69.05834354704467,91.30930939000001,84.40350905802433,94,82.90296,85.47,50.0,64.56328268995728
515,RGDE02900,2018-03-07,27.5,8.36,3.0,3.0,0.02,26.7,3.4,100.0,8.09,53.9302593342417,82.24000000000001,69.05834354704467,78.2461,94.44170660639645,94,91.52839,85.47,94.79965080558866,80.39121820876555
516,RGDE02030,2018-03-14,2500.0,6.4,3.0,0.84,0.07,23.4,9.4,100.0,2.9,15.24800511905088,76.9639679999998,69.05834354704467,93.35388304,82.06532084774574,94,78.40759,85.47,27.374540842137023,52.959364309681234
517,BILL02900,2018-03-21,1.25,8.84,2.0,0.57,0.02,26.2,4.7,100.0,8.73,96.75351456423012,54.11078642790172,78.11831262296408,95.44305691000001,94.44170660639645,94,88.45489750000002,85.47,90.2877962043739,85.24378938211362
518,BITQ00100,2018-03-21,30.0,8.99,4.0,5.73,0.05,26.3,18.5,126.0,9.16,52.92209467045358,45.53259965855287,61.04912732152012,63.23521411,86.80831644495646,94,63.69493750000001,83.392912,86.23270499399345,68.3061767410607
519,BILL02500,2018-03-21,15.0,9.31,6.0,2.34,0.11,27.0,24.0,142.0,11.44,61.23916860831322,36.629999999999995,48.14661825589101,82.55952604,73.34260784157883,94,57.834,81.383568,50.0,60.553470449235625
520,BIRP00500,2018-03-21,67.5,8.5,2.0,0.51,0.01,26.0,4.6,100.0,8.21,44.021631304082796,80.0,78.11831262296408,95.91337459,97.1325202492914,94,88.68679,85.47,94.68210340913204,80.31053621930451
521,BILL02030,2018-03-21,30000.0,7.34,8.0,5.22,0.41,26.7,34.0,154.0,3.82,5.760633837933696,92.52305800000022,39.0713132937054,65.69310555999999,35.60497750646136,94,48.9684668604374,80.23782,45.3758470443566,40.98510312194695
522,BILL02100,2018-03-21,255.0,9.11,8.0,2.64,0.19,26.7,31.0,144.0,10.04,31.36890395881753,42.03000000000003,39.0713132937054,80.56584064,58.5800449692425,94,51.40803881923009,81.093232,76.73667136629297,56.655546544929095
523,RGDE02200,2018-05-16,8.75,8.55,5.0,1.13,0.07,22.6,9.3,100.0,10.51,68.4427302237525,75.54560740168097,53.96880022441068,91.15963371,82.06532084774574,94,78.6039975,85.47,79.7810189114231,77.28782509064456
524,RGDE02900,2018-05-16,125.0,7.18,3.0,0.66,0.02,22.8,1.9,100.0,5.21,37.85693123046042,92.31848200000013,69.05834354704467,94.74171003999999,94.44170660639645,94,95.23327750000001,85.47,69.0003084551091,74.88834369241887
525,BILL02900,2018-05-22,2.5,7.48,3.0,0.75,0.02,21.2,3.3,100.0,7.34,86.66900970948674,92.29487200000005,69.05834354704467,94.04531874999999,94.44170660639645,94,91.7700975,85.47,92.89267413659057,88.85941026026549
526,BILL02100,2018-05-22,120.0,7.34,5.0,1.84,0.2,22.6,7.1,116.0,6.58,38.2493582514051,92.52305800000022,53.96880022441068,86.00469503999999,56.95723127306655,94,83.11597750000001,84.365872,88.14660249760848,70.99550268474938
527,BIRP00500,2018-05-22,15.0,7.42,3.0,0.63,0.02,20.4,3.8,100.0,8.52,61.23916860831322,92.43920200000002,69.05834354704467,94.97494171000001,94.44170660639645,94,90.56911,85.47,98.34754464753256,85.18088064292549
528,BITQ00100,2018-05-22,2.5,7.69,4.0,0.89,0.05,21.7,8.5,108.0,8.32,86.66900970948674,91.24001050000015,61.04912732152012,92.97189339,86.80831644495646,94,80.20243749999999,84.987568,98.26630889746576,86.66945657797687
529,BILL02030,2018-05-22,365.0,7.4,14.0,2.09,0.21,22.4,6.5,116.0,6.88,28.366726957193276,92.47180000000003,21.417505762758182,84.26299179,55.37937357332043,94,84.4099375,84.365872,90.33213729446982,61.91967761040048
530,BILL02500,2018-05-22,5.0,7.3,7.0,1.02,0.04,21.7,3.2,100.0,6.86,76.58450485474337,92.51845000000014,43.283734664856375,91.98587836,89.28164110839506,94,92.01256000000001,85.47,89.26140521313977,82.07820049110288
531,RGDE02030,2018-05-23,37.5,7.37,5.0,1.13,0.07,19.8,6.3,100.0,9.1,50.38371317298132,92.50615449999998,53.96880022441068,91.15963371,82.06532084774574,94,84.84729750000001,85.47,95.52729315001898,78.46303350383793
532,RGDE02030,2018-07-25,37.5,6.84,4.0,1.44,0.08,18.4,5.3,100.0,7.53,50.38371317298132,88.56364047999989,61.04912732152012,88.87095423999999,79.79190629637895,94,87.0793975,85.47,91.0276835946545,78.12042615583253
533,BILL02100,2018-07-26,36.25,7.8,6.0,1.77,0.14,19.8,12.4,138.0,9.07,50.76499690676624,90.34620000000007,48.14661825589101,86.49922411,67.41458344187637,94,72.86644000000001,81.938128,95.73082077581873,74.39602001525733
534,RGDE02200,2018-07-26,575.0,7.97,5.0,2.12,0.21,18.6,31.0,100.0,8.54,24.8137011303305,88.50337450000006,53.96880022441068,84.05655696,55.37937357332043,94,51.40803881923009,85.47,99.46388366575975,64.74237639354536
535,BILL02500,2018-07-26,1.25,8.31,39.0,1.56,0.48,19.9,9.3,122.0,8.31,96.75351456423012,83.03999999999999,2.0,88.00079824,32.52331565697024,94,78.6039975,83.80820800000001,99.38135070003403,55.75563264262333
536,BILL02900,2018-07-26,5.0,7.57,4.0,1.02,0.14,19.6,5.2,110.0,8.48,76.58450485474337,91.94749450000006,61.04912732152012,91.98587836,67.41458344187637,94,87.30676,84.8452,99.27388872018585,83.63924905987531
537,RGDE02900,2018-07-26,61.25,6.26,3.0,0.72,0.31,19.1,2.7,100.0,8.94,45.040876364041075,72.22432707999997,69.05834354704467,94.27689855999999,41.815734504530816,94,93.2361975,85.47,97.2579188697533,72.76977865064785
538,BILL02030,2018-07-26,1450.0,7.01,4.0,2.3,0.22,19.0,10.0,142.0,6.12,18.45065910086396,91.55723050000017,61.04912732152012,82.829511,53.84522647651271,94,77.245,81.383568,77.40229162305334,61.81296554123466
539,BIRP00500,2018-07-26,1.25,7.57,4.0,0.89,0.02,19.2,4.6,100.0,8.81,96.75351456423012,91.94749450000006,61.04912732152012,92.97189339,94.44170660639645,94,88.68679,85.47,97.89717048808728,89.64205767052825
540,RGDE02030,2018-09-27,1.25,7.4,4.0,1.42,0.07,23.3,5.73,110.0,6.48,96.75351456423012,92.47180000000003,61.04912732152012,89.01683676,82.06532084774574,94,86.11034197500001,84.8452,88.05090587202903,86.24112283846085
541,RGDE02900,2018-09-27,5.0,8.84,3.0,0.88,0.03,24.0,2.32,100.0,9.21,76.58450485474337,54.11078642790172,69.05834354704467,93.04816896,91.82543522846287,94,94.1787856,85.47,89.21886052527803,81.10649970592917
542,BILL02900,2018-09-27,1.25,9.01,5.0,0.97,0.02,21.9,5.39,116.0,9.87,96.75351456423012,44.73000000000002,53.96880022441068,92.36389131,94.44170660639645,94,86.875416775,84.365872,86.86888496461921,79.30992967508554
543,RGDE02200,2018-09-27,36.25,8.84,4.0,1.45,0.06,26.3,5.6,112.0,10.3,50.76499690676624,54.11078642790172,61.04912732152012,88.79810475,84.40350905802433,94,86.40184,84.694128,74.74528726357721,71.58882254019889
544,BILL02500,2018-11-28,2.5,8.61,4.0,1.17,0.07,22.4,27.0,126.0,8.93,86.66900970948674,70.5057696461902,61.04912732152012,90.86101651000001,82.06532084774574,94,54.85089794421555,83.392912,93.58993841009887,80.08201269053346
545,BILL02100,2018-11-28,145.0,8.22,5.0,2.16,0.25,22.8,25.0,154.0,8.51,36.44926155625893,84.47999999999999,53.96880022441068,83.78216704,49.49310666847779,94,57.01375,80.23782,96.03615849798182,67.23618781631944
546,BIRP00500,2018-11-28,11.25,7.67,3.0,0.65,0.01,21.6,4.4,100.0,8.03,64.88305358424546,91.37731450000001,69.05834354704467,94.81939275,97.1325202492914,94,89.15284,85.47,99.31967976405163,86.06623330152922
547,BILL02030,2018-11-28,525.0,7.57,5.0,2.96,0.37,22.9,18.0,154.0,6.92,25.502410353664708,91.94749450000006,53.96880022441068,78.49993344,37.45413481124664,94,64.341,80.23782,91.2785811643308,62.26844261321994
548,BITQ00100,2018-11-28,1.25,8.86,3.0,1.18,0.06,23.4,16.0,124.0,9.72,96.75351456423012,52.87970122245722,69.05834354704467,90.78651516,84.40350905802433,94,67.114,83.604912,85.69710687007073,79.95490621391588
549,BILL02900,2018-11-28,2.5,8.26,3.0,0.77,0.01,21.5,11.0,108.0,8.2,86.66900970948674,83.84,69.05834354704467,93.89123810999999,97.1325202492914,94,75.36775000000002,84.987568,99.11071358526696,87.6175045007956
550,RGDE02900,2018-11-29,1.25,9.37,3.0,0.6,0.03,25.6,2.5,100.0,9.2,96.75351456423012,35.01000000000002,69.05834354704467,95.208724,91.82543522846287,94,93.73093750000001,85.47,86.9254452617521,79.52472044334601
551,RGDE02200,2018-11-29,8.75,9.87,3.0,0.72,0.04,25.6,6.0,100.0,11.12,68.4427302237525,21.510000000000048,69.05834354704467,94.27689855999999,89.28164110839506,94,85.509,85.47,50.0,64.10590528533494
552,RGDE02030,2018-11-29,415.0,6.37,3.0,1.05,0.05,22.5,8.4,100.0,4.82,27.334570340888934,75.99095576999991,69.05834354704467,91.75980475,86.80831644495646,94,80.40564,85.47,60.53411929422356,66.44496932630877
553,BILL02900,2019-01-22,1.25,9.24,3.0,0.96,0.04,28.6,12.3,122.0,7.86,96.75351456423012,38.51999999999998,69.05834354704467,92.43967744,89.28164110839506,94,73.0401975,83.80820800000001,94.55288164152621,79.40382357700703
554,RGDE02900,2019-01-22,7.5,8.03,3.0,0.5,0.02,28.4,3.58,196.0,7.63,70.68544767637805,87.52000000000001,69.05834354704467,95.991975,94.44170660639645,94,91.09521910000001,74.39268000000001,96.43812611872009,85.35540125322895
555,BIRP00500,2019-01-22,10.0,8.31,3.0,0.68,0.02,28.8,4.9,100.0,7.41,66.5,83.03999999999999,69.05834354704467,94.58652816,94.44170660639645,94,87.99337750000001,85.47,97.60820201324898,84.79792170997735
556,BITQ00100,2019-01-22,1.25,9.31,3.0,0.91,0.03,28.6,10.9,132.0,8.17,96.75351456423012,36.629999999999995,69.05834354704467,92.81952579,91.82543522846287,94,75.55207750000001,82.704688,91.98203032344583,78.93992500655118
557,BILL02500,2019-01-22,1.25,9.64,3.0,0.78,0.03,28.8,6.78,124.0,8.97,96.75351456423012,27.71999999999997,69.05834354704467,93.81428956,91.82543522846287,94,83.8027071,83.604912,84.19464691138761,75.97668639333972
558,BILL02100,2019-01-22,2.5,9.9,9.0,2.15,0.25,28.9,68.8,194.0,13.51,86.66900970948674,20.69999999999999,35.355694315978425,83.85067275,49.49310666847779,94,27.860439888967978,74.67102,50.0,52.09978974217269
559,RGDE02200,2019-01-22,125.0,8.93,4.0,0.84,0.06,31.0,9.64,100.0,9.66,37.85693123046042,48.78732499544923,61.04912732152012,93.35388304,84.40350905802433,94,77.9392924,85.47,50.0,63.03172399776448
560,BILL02030,2019-01-22,320.0,9.69,11.0,2.72,0.51,29.0,99.9,212.0,12.58,29.447844915209007,26.370000000000005,29.025276355720763,80.04349056,31.26274503337656,94,16.830642064813162,72.16596000000001,50.0,40.72832265500845
561,RGDE02030,2019-01-31,48.75,6.96,3.0,0.63,0.03,28.4,5.23,100.0,7.17,47.485844068387266,90.85918527999979,69.05834354704467,94.97494171000001,91.82543522846287,94,87.238471975,85.47,99.40961055989078,81.49764376178089
562,RGDE02200,2019-03-14,600.0,7.0,4.0,0.95,0.02,27.8,26.8,106.0,7.38,24.495366881827145,91.54169999999976,61.04912732152012,92.51552475000001,94.44170660639645,94,55.02896910085676,85.121232,98.6220759666355,70.21039086407819
563,RGDE02900,2019-03-14,87.5,7.39,3.0,1.89,0.04,25.7,7.32,100.0,7.0,41.362344895298165,92.48519050000016,69.05834354704467,85.65329539000001,89.28164110839506,94,82.64833560000001,85.47,95.30402038654552,78.0507704365221
564,BILL02500,2019-03-26,1.25,8.9,6.0,2.23,0.1,26.8,15.5,102.0,10.81,96.75351456423012,50.5009195700097,48.14661825589101,83.30434011,75.43227031038737,94,67.8544375,85.362448,50.0,68.78445201761762
565,BILL02030,2019-03-26,825.0,6.88,3.0,2.6,0.1,25.8,9.33,100.0,6.88,22.1916435743883,89.37015552000003,69.05834354704467,80.828484,75.43227031038737,94,78.54499597499999,85.47,94.30206258139874,68.80836919126996
566,RGDE02030,2019-03-26,48.75,5.65,3.0,0.66,0.04,24.5,4.53,100.0,4.02,47.485844068387266,45.56097225000008,69.05834354704467,94.74171003999999,89.28164110839506,94,88.849563975,85.47,46.411286160763176,65.8027516564249
567,BITQ00100,2019-03-26,2.5,9.13,5.0,1.19,0.03,27.1,7.66,100.0,11.89,86.66900970948674,41.48999999999998,53.96880022441068,90.71207499,91.82543522846287,94,81.9328039,85.47,50.0,69.80222738514968
568,BILL02900,2019-03-26,7.5,7.93,4.0,1.34,0.05,25.3,6.63,100.0,8.22,70.68544767637805,88.98739450000005,61.04912732152012,89.60281404,86.80831644495646,94,84.127272975,85.47,95.38676903521527,83.43359852594345
569,BIRP00500,2019-03-26,22.5,7.85,3.0,0.77,0.01,25.8,4.58,100.0,8.47,56.29462654437464,89.86236250000002,69.05834354704467,93.89123810999999,97.1325202492914,94,88.7332591,85.47,92.91991953041557,83.02392591591986
570,BILL02100,2019-03-26,165.0,7.1,3.0,2.35,0.07,25.3,5.16,244.0,4.62,35.2481784858583,92.03005000000013,69.05834354704467,82.49218275000001,82.06532084774574,94,87.3979164,67.71252000000001,61.495561778440575,68.85107960133749
571,RGDE02900,2019-05-15,115.0,6.41,4.0,1.7,0.04,22.8,5.67,100.0,1.85,38.66090377373062,77.28313872999979,61.04912732152012,86.996751,89.28164110839506,94,86.244720975,85.47,15.528777032611504,55.13980844454581
572,RGDE02200,2019-05-15,170.0,6.92,4.0,1.297,0.04,23.0,4.6,100.0,6.86,34.973912256651445,90.13533711999992,61.04912732152012,89.9193947331,89.28164110839506,94,88.68679,85.47,90.84783225028207,75.12398480095739
573,BIRP00500,2019-05-22,27.5,6.76,3.0,0.6990000000000001,0.02,22.5,3.83,100.0,7.68,53.9302593342417,86.82661008000002,69.05834354704467,94.4393320459,94.44170660639645,94,90.497650975,85.47,97.48400551004661,82.77020772099539
574,BILL02030,2019-05-22,5875.0,6.66,3.0,2.33,0.22,22.6,8.17,122.0,2.83,11.037966666402724,84.42282147999993,69.05834354704467,82.62693051,53.84522647651271,94,80.875870975,83.80820800000001,25.96592841861226,47.92994454534569
575,BILL02500,2019-05-22,1.25,7.11,3.0,1.19,0.07,23.2,4.71,112.0,7.22,96.75351456423012,92.07289050000003,69.05834354704467,90.71207499,82.06532084774574,94,88.431749775,84.694128,94.30737644252557,88.632375320935
576,BILL02100,2019-05-22,1250.0,6.54,3.0,1.9400000000000002,0.17,22.8,6.63,118.0,2.0,19.393273406911725,81.19727427999987,69.05834354704467,85.30342524000001,61.965700353311554,94,84.127272975,84.188688,16.958407377118647,49.30029653166037
